OID,bonusPointsEarned,bonusPointsEarnedReason,CREATEDATE,DATESCANNED,FINISHEDDATE,MODIFYDATE,AWARDDATE,pointsEarned,PURCHASEDATE,purchasedItemCount,rewardsReceiptStatus,totalSpent,userId
6024397f0a720f05a8000199,,,2021-02-10 14:52:31,2021-02-10 14:52:31,,2021-02-10 14:52:31,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60258c2b0a7214d8e900028f,,,2021-02-11 14:57:31,2021-02-11 14:57:31,,2021-02-11 14:57:31,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
602483540a7214d8e90001ea,,,2021-02-10 20:07:32,2021-02-10 20:07:32,,2021-02-10 20:07:32,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
602561fd0a7214d8e9000273,,,2021-02-11 11:57:33,2021-02-11 11:57:33,,2021-02-11 11:57:33,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
602566ae0a7214d8e900027b,,,2021-02-11 12:17:33,2021-02-11 12:17:33,,2021-02-11 12:17:33,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60251e050a720f05a80001fc,,,2021-02-11 7:07:33,2021-02-11 7:07:33,,2021-02-11 7:07:33,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60250b440a720f05a80001f5,,,2021-02-11 5:47:32,2021-02-11 5:47:32,,2021-02-11 5:47:32,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
602531f00a7214d8e900023e,,,2021-02-11 8:32:32,2021-02-11 8:32:32,,2021-02-11 8:32:32,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6025a8580a720f05a8000270,,,2021-02-11 16:57:44,2021-02-11 16:57:44,,2021-02-11 16:57:44,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
602558b60a7214d8e9000266,5,All-receipts receipt bonus,2021-02-11 11:17:58,2021-02-11 11:17:58,2021-02-11 11:17:58,2021-02-11 11:18:03,2021-02-11 11:17:58,5,2021-02-10 19:00:00,5,FINISHED,26,602558b1efa60114d20e5dc7
6025386a0a7214d8e9000241,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-02-11 9:00:10,2021-02-11 9:00:10,2021-02-11 9:00:18,2021-02-11 9:00:18,2021-02-11 9:00:11,500,2021-02-10 9:00:10,2,FINISHED,1,60253861efa6017a44dc6b50
602569060a720f05a8000258,,,2021-02-11 12:27:34,2021-02-11 12:27:34,,2021-02-11 12:27:34,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6024b5b70a720f05a80001d6,,,2021-02-10 23:42:31,2021-02-10 23:42:31,,2021-02-10 23:42:31,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
602538b30a7214d8e9000248,25,COMPLETE_NONPARTNER_RECEIPT,2021-02-11 9:01:23,2021-02-11 9:01:23,2021-02-11 9:01:24,2021-02-11 9:01:24,2021-02-11 9:01:24,25,2021-02-03 19:00:00,1,FINISHED,10,60253861efa6017a44dc6b50
6024f7570a7214d8e900021f,,,2021-02-11 4:22:31,2021-02-11 4:22:31,,2021-02-11 4:22:31,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
602585240a720f05a8000263,,,2021-02-11 14:27:32,2021-02-11 14:27:32,,2021-02-11 14:27:32,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
602552c10a7214d8e9000255,,,2021-02-11 10:52:33,2021-02-11 10:52:33,,2021-02-11 10:52:33,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
602538740a7214d8e9000246,5,All-receipts receipt bonus,2021-02-11 9:00:20,2021-02-11 9:00:20,2021-02-11 9:00:22,2021-02-11 9:00:23,2021-02-11 9:00:22,5,2021-02-11 9:00:20,1,FINISHED,2.23,60253861efa6017a44dc6b50
602538920a720f05a8000216,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-02-11 9:00:50,2021-02-11 9:00:50,2021-02-11 9:00:50,2021-02-11 9:00:55,2021-02-11 9:00:50,3500,2021-02-10 19:00:00,5,FINISHED,20,60253891b54593795bf69242
6024f17d0a720f05a80001ee,,,2021-02-11 3:57:32,2021-02-11 3:57:32,,2021-02-11 3:57:32,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6025b2e10a7214d8e90002a3,,,2021-02-11 17:42:41,2021-02-11 17:42:41,,2021-02-11 17:42:41,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6025c21e0a7214d8e90002ad,,,2021-02-11 18:47:42,2021-02-11 18:47:42,,2021-02-11 18:47:42,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6024aa030a720f05a80001d0,,,2021-02-10 22:52:35,2021-02-10 22:52:35,,2021-02-10 22:52:35,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
602573920a720f05a800025d,,,2021-02-11 13:12:34,2021-02-11 13:12:34,,2021-02-11 13:12:34,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
602581a10a720f05a8000262,,,2021-02-11 14:12:33,2021-02-11 14:12:33,,2021-02-11 14:12:33,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6025263b0a720f05a80001ff,,,2021-02-11 7:42:35,2021-02-11 7:42:35,,2021-02-11 7:42:35,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
602558a90a720f05a8000240,5,All-receipts receipt bonus,2021-02-11 11:17:45,2021-02-11 11:17:45,2021-02-11 11:17:51,2021-02-11 11:17:51,2021-02-11 11:17:46,5,2021-02-10 11:17:45,2,FINISHED,1,60255883efa60114d20e5d4e
602515cf0a7214d8e9000231,,,2021-02-11 6:32:31,2021-02-11 6:32:31,,2021-02-11 6:32:31,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
602538960a720f05a800021b,5,All-receipts receipt bonus,2021-02-11 9:00:53,2021-02-11 9:00:53,2021-02-11 9:00:54,2021-02-11 9:00:59,2021-02-11 9:00:54,5,2021-02-10 19:00:00,2,FINISHED,23,60253891b54593795bf69242
602558b40a7214d8e9000263,150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-02-11 11:17:56,2021-02-11 11:17:56,2021-02-11 11:17:56,2021-02-11 11:18:01,2021-02-11 11:17:56,150,2021-02-10 19:00:00,2,FINISHED,26,602558b1efa60114d20e5dc7
6025495f0a720f05a8000231,,,2021-02-11 10:12:31,2021-02-11 10:12:31,,2021-02-11 10:12:31,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6025fcb40a7214d8e90002c3,,,2021-02-11 22:57:40,2021-02-11 22:57:40,,2021-02-11 22:57:40,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6026ef4b0a7214d8e9000349,,,2021-02-12 16:12:43,2021-02-12 16:12:43,,2021-02-12 16:12:43,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60268cab0a7214d8e9000315,5,All-receipts receipt bonus,2021-02-12 9:11:55,2021-02-12 9:11:55,2021-02-12 9:11:58,2021-02-12 9:12:03,2021-02-12 9:11:57,5,2021-02-11 9:11:55,2,FINISHED,11,54943462e4b07e684157a532
602686ff0a7214d8e9000301,,,2021-02-12 8:47:43,2021-02-12 8:47:43,,2021-02-12 8:47:43,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
602623610a720f05a80002a2,,,2021-02-12 1:42:41,2021-02-12 1:42:41,,2021-02-12 1:42:41,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60267a190a7214d8e90002fa,,,2021-02-12 7:52:41,2021-02-12 7:52:41,,2021-02-12 7:52:41,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6026fc2f0a720f05a8000311,,,2021-02-12 17:07:43,2021-02-12 17:07:43,,2021-02-12 17:07:43,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60267c710a720f05a80002c9,,,2021-02-12 8:02:41,2021-02-12 8:02:41,,2021-02-12 8:02:41,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6025cf030a7214d8e90002b2,,,2021-02-11 19:42:43,2021-02-11 19:42:43,,2021-02-11 19:42:43,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6026963b0a7214d8e900031a,,,2021-02-12 9:52:43,2021-02-12 9:52:43,,2021-02-12 9:52:43,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6025fde20a720f05a8000294,,,2021-02-11 23:02:42,2021-02-11 23:02:42,,2021-02-11 23:02:42,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6025dabc0a720f05a8000283,,,2021-02-11 20:32:44,2021-02-11 20:32:44,,2021-02-11 20:32:44,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60263d290a7214d8e90002e3,,,2021-02-12 3:32:41,2021-02-12 3:32:41,,2021-02-12 3:32:41,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
602644300a720f05a80002af,,,2021-02-12 4:02:40,2021-02-12 4:02:40,,2021-02-12 4:02:40,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6026f0780a720f05a800030c,,,2021-02-12 16:17:44,2021-02-12 16:17:44,,2021-02-12 16:17:44,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60268caf0a720f05a80002e2,25,COMPLETE_NONPARTNER_RECEIPT,2021-02-12 9:11:59,2021-02-12 9:11:59,2021-02-12 9:12:00,2021-02-12 9:12:05,2021-02-12 9:12:00,35,2021-02-11 9:11:59,1,FINISHED,1,60268c69efa6011bb151075f
60268c7e0a7214d8e9000309,100,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-02-12 9:11:10,2021-02-12 9:11:10,2021-02-12 9:11:11,2021-02-12 9:11:16,2021-02-12 9:11:11,100,2021-02-11 19:00:00,3,FINISHED,29,60268c7bb545931ac63683af
602671e50a720f05a80002c4,,,2021-02-12 7:17:41,2021-02-12 7:17:41,,2021-02-12 7:17:41,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6026329d0a720f05a80002a7,,,2021-02-12 2:47:41,2021-02-12 2:47:41,,2021-02-12 2:47:41,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60264b390a720f05a80002b0,,,2021-02-12 4:32:41,2021-02-12 4:32:41,,2021-02-12 4:32:41,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60265f250a720f05a80002ba,,,2021-02-12 5:57:41,2021-02-12 5:57:41,,2021-02-12 5:57:41,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60268c790a7214d8e9000306,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-02-12 9:11:05,2021-02-12 9:11:05,2021-02-12 9:11:05,2021-02-12 9:11:11,2021-02-12 9:11:05,850,2021-02-11 19:00:00,1,FINISHED,25,60268c78efa6011bb151077d
60267d9d0a7214d8e90002fb,,,2021-02-12 8:07:41,2021-02-12 8:07:41,,2021-02-12 8:07:41,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6025f0fe0a720f05a800028f,,,2021-02-11 22:07:42,2021-02-11 22:07:42,,2021-02-11 22:07:42,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
602667590a7214d8e90002f3,,,2021-02-12 6:32:41,2021-02-12 6:32:41,,2021-02-12 6:32:41,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6026c3f00a7214d8e9000337,,,2021-02-12 13:07:44,2021-02-12 13:07:44,,2021-02-12 13:07:44,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6026f2cd0a7214d8e900034b,,,2021-02-12 16:27:41,2021-02-12 16:27:41,,2021-02-12 16:27:41,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6026dc8a0a7214d8e9000343,,,2021-02-12 14:52:42,2021-02-12 14:52:42,,2021-02-12 14:52:42,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6026b71f0a720f05a80002f0,,,2021-02-12 12:13:03,2021-02-12 12:13:03,,2021-02-12 12:13:03,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6026ada90a720f05a80002ed,,,2021-02-12 11:32:41,2021-02-12 11:32:41,,2021-02-12 11:32:41,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603983e20a7217c72c000138,25,COMPLETE_NONPARTNER_RECEIPT,2021-02-26 18:27:30,2021-02-26 18:27:30,,2021-02-26 18:27:30,,25,2020-08-16 20:00:00,2,REJECTED,34.96,5fc961c3b8cfca11a077dd33
60393fef0a7217c72c0000ec,,,2021-02-26 13:37:35,2021-02-26 13:37:35,,2021-02-26 13:37:35,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603908dd0a7217c72c0000d4,,,2021-02-26 9:42:37,2021-02-26 9:42:37,,2021-02-26 9:42:37,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60395d3c0a7217c72c0000f9,,,2021-02-26 15:42:36,2021-02-26 15:42:36,,2021-02-26 15:42:36,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603877bb0a720fde10000074,,,2021-02-25 23:23:23,2021-02-25 23:23:23,,2021-02-25 23:23:23,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603882140a7217c72c00009c,,,2021-02-26 0:07:32,2021-02-26 0:07:32,,2021-02-26 0:07:32,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603862720a720fde1000006b,,,2021-02-25 21:52:34,2021-02-25 21:52:34,,2021-02-25 21:52:34,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6038e1020a720fde100000a4,,,2021-02-26 6:52:34,2021-02-26 6:52:34,,2021-02-26 6:52:34,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60395c0e0a720fde100000d7,,,2021-02-26 15:37:34,2021-02-26 15:37:34,,2021-02-26 15:37:34,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603989c30a720fde10000111,,,2021-02-26 18:52:35,2021-02-26 18:52:35,,2021-02-26 18:52:35,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603973f80a720fde100000e3,25,COMPLETE_NONPARTNER_RECEIPT,2021-02-26 17:19:36,2021-02-26 17:19:36,,2021-02-26 17:34:51,,25,2020-08-16 20:00:00,2,REJECTED,34.96,5fc961c3b8cfca11a077dd33
60392f870a7217c72c0000e7,,,2021-02-26 12:27:35,2021-02-26 12:27:35,,2021-02-26 12:27:35,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603905540a720fde100000b3,,,2021-02-26 9:27:32,2021-02-26 9:27:32,,2021-02-26 9:27:32,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60394dff0a720fde100000d1,,,2021-02-26 14:37:35,2021-02-26 14:37:35,,2021-02-26 14:37:35,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60392d2d0a720fde100000c1,,,2021-02-26 12:17:33,2021-02-26 12:17:33,,2021-02-26 12:17:33,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60397f340a7217c72c000133,,,2021-02-26 18:07:32,2021-02-26 18:07:32,,2021-02-26 18:07:32,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603978600a7217c72c00010b,25,COMPLETE_NONPARTNER_RECEIPT,2021-02-26 17:38:24,2021-02-26 17:38:24,,2021-02-26 17:38:37,,25,2021-02-08 19:00:00,2,REJECTED,25.58,5fc961c3b8cfca11a077dd33
6038a5400a720fde10000088,,,2021-02-26 2:37:35,2021-02-26 2:37:35,,2021-02-26 2:37:35,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60391f210a7217c72c0000de,,,2021-02-26 11:17:37,2021-02-26 11:17:37,,2021-02-26 11:17:37,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60386aa50a7217c72c000091,,,2021-02-25 22:27:33,2021-02-25 22:27:33,,2021-02-25 22:27:33,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6038e4840a720fde100000a6,,,2021-02-26 7:07:32,2021-02-26 7:07:32,,2021-02-26 7:07:32,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6038dd7c0a7217c72c0000c0,,,2021-02-26 6:37:32,2021-02-26 6:37:32,,2021-02-26 6:37:32,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603977e70a720fde100000e8,25,COMPLETE_NONPARTNER_RECEIPT,2021-02-26 17:36:23,2021-02-26 17:36:23,2021-02-26 17:36:25,2021-02-26 17:36:32,2021-02-26 17:36:25,25,2021-02-23 19:00:00,1,FINISHED,3.99,5fc961c3b8cfca11a077dd33
6038f2950a7217c72c0000ca,,,2021-02-26 8:07:33,2021-02-26 8:07:33,,2021-02-26 8:07:33,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603900a60a720fde100000b1,,,2021-02-26 9:07:34,2021-02-26 9:07:34,,2021-02-26 9:07:34,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603946f60a720fde100000ce,,,2021-02-26 14:07:34,2021-02-26 14:07:34,,2021-02-26 14:07:34,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603943720a7217c72c0000ed,,,2021-02-26 13:52:34,2021-02-26 13:52:34,,2021-02-26 13:52:34,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60390eb50a720fde100000b7,,,2021-02-26 10:07:33,2021-02-26 10:07:33,,2021-02-26 10:07:33,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6039575d0a7217c72c0000f7,,,2021-02-26 15:17:33,2021-02-26 15:17:33,,2021-02-26 15:17:33,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6038cabd0a720fde1000009c,,,2021-02-26 5:17:33,2021-02-26 5:17:33,,2021-02-26 5:17:33,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603a2a470a720fde10000197,25,COMPLETE_NONPARTNER_RECEIPT,2021-02-27 6:17:27,2021-02-27 6:17:27,,2021-02-27 6:17:28,,25,2020-08-16 20:00:00,2,REJECTED,34.96,5fc961c3b8cfca11a077dd33
603a327b0a7217c72c0001d1,25,COMPLETE_NONPARTNER_RECEIPT,2021-02-27 6:52:27,2021-02-27 6:52:27,,2021-02-27 6:52:28,,25,2020-08-16 20:00:00,2,REJECTED,34.96,5fc961c3b8cfca11a077dd33
603a81090a720fde100001e0,,,2021-02-27 12:27:37,2021-02-27 12:27:37,,2021-02-27 12:27:37,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603a54770a720fde100001bd,25,COMPLETE_NONPARTNER_RECEIPT,2021-02-27 9:17:27,2021-02-27 9:17:27,,2021-02-27 9:17:28,,25,2020-08-16 20:00:00,2,REJECTED,34.96,5fc961c3b8cfca11a077dd33
6039fa430a720fde10000174,,,2021-02-27 2:52:35,2021-02-27 2:52:35,,2021-02-27 2:52:35,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603a466f0a720fde100001ae,,,2021-02-27 8:17:35,2021-02-27 8:17:35,,2021-02-27 8:17:35,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6039f3340a720fde1000016f,25,COMPLETE_NONPARTNER_RECEIPT,2021-02-27 2:22:28,2021-02-27 2:22:28,,2021-02-27 2:22:28,,25,2020-08-16 20:00:00,2,REJECTED,34.96,5fc961c3b8cfca11a077dd33
603996a70a7217c72c000145,,,2021-02-26 19:47:35,2021-02-26 19:47:35,,2021-02-26 19:47:35,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603a097e0a720fde10000180,,,2021-02-27 3:57:34,2021-02-27 3:57:34,,2021-02-27 3:57:34,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6039be770a720fde10000143,25,COMPLETE_NONPARTNER_RECEIPT,2021-02-26 22:37:27,2021-02-26 22:37:27,,2021-02-26 22:37:28,,25,2020-08-16 20:00:00,2,REJECTED,34.96,5fc961c3b8cfca11a077dd33
603a479d0a7217c72c0001e7,,,2021-02-27 8:22:37,2021-02-27 8:22:37,,2021-02-27 8:22:37,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6039d4bc0a7217c72c000184,25,COMPLETE_NONPARTNER_RECEIPT,2021-02-27 0:12:28,2021-02-27 0:12:28,,2021-02-27 0:12:29,,25,2020-08-16 20:00:00,2,REJECTED,34.96,5fc961c3b8cfca11a077dd33
603a001e0a7217c72c0001a0,,,2021-02-27 3:17:34,2021-02-27 3:17:34,,2021-02-27 3:17:34,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603a398a0a7217c72c0001da,,,2021-02-27 7:22:34,2021-02-27 7:22:34,,2021-02-27 7:22:34,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6039b8a20a7217c72c000164,,,2021-02-26 22:12:34,2021-02-26 22:12:34,,2021-02-26 22:12:34,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603997d20a720fde10000124,,,2021-02-26 19:52:34,2021-02-26 19:52:34,,2021-02-26 19:52:34,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603a16620a7217c72c0001b8,,,2021-02-27 4:52:34,2021-02-27 4:52:34,,2021-02-27 4:52:34,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603a90430a7217c72c000226,,,2021-02-27 13:32:35,2021-02-27 13:32:35,,2021-02-27 13:32:35,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603995740a720fde10000120,25,COMPLETE_NONPARTNER_RECEIPT,2021-02-26 19:42:28,2021-02-26 19:42:28,,2021-02-26 19:42:29,,25,2020-08-16 20:00:00,2,REJECTED,34.96,5fc961c3b8cfca11a077dd33
603a698f0a720fde100001d1,25,COMPLETE_NONPARTNER_RECEIPT,2021-02-27 10:47:27,2021-02-27 10:47:27,,2021-02-27 10:47:28,,25,2020-08-16 20:00:00,2,REJECTED,34.96,5fc961c3b8cfca11a077dd33
603ac2a60a720fde10000217,,,2021-02-27 17:07:34,2021-02-27 17:07:34,,2021-02-27 17:07:34,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603a86df0a720fde100001e3,25,COMPLETE_NONPARTNER_RECEIPT,2021-02-27 12:52:31,2021-02-27 12:52:31,,2021-02-27 12:52:32,,25,2020-08-16 20:00:00,2,REJECTED,34.96,5fc961c3b8cfca11a077dd33
603aa55a0a7217c72c000233,,,2021-02-27 15:02:34,2021-02-27 15:02:34,,2021-02-27 15:02:34,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6039f7e30a7217c72c00019a,25,COMPLETE_NONPARTNER_RECEIPT,2021-02-27 2:42:27,2021-02-27 2:42:27,,2021-02-27 2:42:28,,25,2020-08-16 20:00:00,2,REJECTED,34.96,5fc961c3b8cfca11a077dd33
603a72f60a7217c72c000206,,,2021-02-27 11:27:34,2021-02-27 11:27:34,,2021-02-27 11:27:34,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603a70a10a720fde100001d9,,,2021-02-27 11:17:37,2021-02-27 11:17:37,,2021-02-27 11:17:37,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603aab2f0a7217c72c00023a,25,COMPLETE_NONPARTNER_RECEIPT,2021-02-27 15:27:27,2021-02-27 15:27:27,,2021-02-27 15:27:28,,25,2020-08-16 20:00:00,2,REJECTED,34.96,5fc961c3b8cfca11a077dd33
603abdf60a7217c72c00024d,,,2021-02-27 16:47:34,2021-02-27 16:47:34,,2021-02-27 16:47:34,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603a85b70a720fde100001e2,,,2021-02-27 12:47:35,2021-02-27 12:47:35,,2021-02-27 12:47:35,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603a221b0a7217c72c0001c1,,,2021-02-27 5:42:35,2021-02-27 5:42:35,,2021-02-27 5:42:35,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603b9a3f0a720fde100002d3,25,COMPLETE_NONPARTNER_RECEIPT,2021-02-28 8:27:27,2021-02-28 8:27:27,,2021-02-28 8:27:28,,25,2020-08-16 20:00:00,2,REJECTED,34.96,5fc961c3b8cfca11a077dd33
603b991b0a720fde100002d2,,,2021-02-28 8:22:35,2021-02-28 8:22:35,,2021-02-28 8:22:35,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603bf0fe0a7217c72c00034f,,,2021-02-28 14:37:34,2021-02-28 14:37:34,,2021-02-28 14:37:34,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603b7bcf0a7217c72c0002ec,,,2021-02-28 6:17:35,2021-02-28 6:17:35,,2021-02-28 6:17:35,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603af1800a7217c72c00027b,25,COMPLETE_NONPARTNER_RECEIPT,2021-02-27 20:27:28,2021-02-27 20:27:28,,2021-02-27 20:27:29,,25,2020-08-16 20:00:00,2,REJECTED,34.96,5fc961c3b8cfca11a077dd33
603c25b30a720fde1000035b,25,COMPLETE_NONPARTNER_RECEIPT,2021-02-28 18:22:27,2021-02-28 18:22:27,,2021-02-28 18:22:28,,25,2020-08-16 20:00:00,2,REJECTED,34.96,5fc961c3b8cfca11a077dd33
603b18350a7217c72c00029e,,,2021-02-27 23:12:37,2021-02-27 23:12:37,,2021-02-27 23:12:37,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603b7e260a720fde100002b8,,,2021-02-28 6:27:34,2021-02-28 6:27:34,,2021-02-28 6:27:34,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603af05c0a7217c72c00027a,,,2021-02-27 20:22:36,2021-02-27 20:22:36,,2021-02-27 20:22:36,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603b2c1a0a7217c72c0002a9,25,COMPLETE_NONPARTNER_RECEIPT,2021-02-28 0:37:30,2021-02-28 0:37:30,,2021-02-28 0:37:30,,25,2020-08-16 20:00:00,2,REJECTED,34.96,5fc961c3b8cfca11a077dd33
603bd1570a7217c72c000337,25,COMPLETE_NONPARTNER_RECEIPT,2021-02-28 12:22:31,2021-02-28 12:22:31,,2021-02-28 12:22:31,,25,2020-08-16 20:00:00,2,REJECTED,34.96,5fc961c3b8cfca11a077dd33
603bcdd00a7217c72c000335,25,COMPLETE_NONPARTNER_RECEIPT,2021-02-28 12:07:28,2021-02-28 12:07:28,,2021-02-28 12:07:29,,25,2020-08-16 20:00:00,2,REJECTED,34.96,5fc961c3b8cfca11a077dd33
603b0b4a0a720fde1000024e,25,COMPLETE_NONPARTNER_RECEIPT,2021-02-27 22:17:30,2021-02-27 22:17:30,,2021-02-27 22:17:31,,25,2020-08-16 20:00:00,2,REJECTED,34.96,5fc961c3b8cfca11a077dd33
603af7660a7217c72c000280,,,2021-02-27 20:52:38,2021-02-27 20:52:38,,2021-02-27 20:52:38,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603b1a8c0a720fde1000025d,,,2021-02-27 23:22:36,2021-02-27 23:22:36,,2021-02-27 23:22:36,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
603bdbe10a7217c72c00033e,25,COMPLETE_NONPARTNER_RECEIPT,2021-02-28 13:07:29,2021-02-28 13:07:29,,2021-02-28 13:07:30,,25,2020-08-16 20:00:00,2,REJECTED,34.96,5fc961c3b8cfca11a077dd33
603b77170a7217c72c0002e6,25,COMPLETE_NONPARTNER_RECEIPT,2021-02-28 5:57:27,2021-02-28 5:57:27,,2021-02-28 5:57:28,,25,2020-08-16 20:00:00,2,REJECTED,34.96,5fc961c3b8cfca11a077dd33
603b4f3f0a7217c72c0002c9,25,COMPLETE_NONPARTNER_RECEIPT,2021-02-28 3:07:27,2021-02-28 3:07:27,,2021-02-28 3:07:28,,25,2020-08-16 20:00:00,2,REJECTED,34.96,5fc961c3b8cfca11a077dd33
